IndLatency,DRB.UEThpDl,DRB.UEThpUl,label
0.025161033276430378,-0.05059146692671854,-0.2220830639847745,0.0
-0.586736373620998,-0.09129161607205745,-0.3332031466143556,0.0
-0.12562117381491883,-0.0830601252336743,-0.2162346385832176,0.0
20.787610980432632,-0.14723526676995777,-0.38583897522836774,0.0
0.11808211241316854,0.024406560711883518,-0.2279314893863314,0.0
-0.5797272559737722,-0.1801612301234904,-0.38583897522836774,0.0
-0.39212563681548895,-0.07177993408477887,-0.2162346385832176,0.0
-0.4780375983050017,-0.13183933020187077,-0.38583897522836774,0.0
0.1829523580150054,-0.02635429945814592,-0.2162346385832176,0.0
-0.2693942632590422,-0.1574484128101739,-0.32150629581124185,0.0
-0.4569958824173254,-0.026659169489197148,-0.1986893623785469,0.0
-0.17646600264930384,-0.13900377593157462,-0.38583897522836774,0.0
-0.053741810565856946,-0.06217652810666519,-0.2220830639847745,0.0
-0.07652862439234047,-0.13031498004661463,-0.368293699023697,0.0
-0.2693942632590422,-0.13046741506214024,-0.39168740062992463,0.0
0.18996865713523065,-0.05409747228380766,-0.23377991478788832,0.0
-0.12562117381491883,-0.130162545031089,-0.39168740062992463,0.0
-0.06250320762488942,-0.007452357532969794,-0.2045377877801038,0.0
-0.14140605146717594,-0.17452113454904267,-0.3975358260314816,0.0
-0.29218825855852515,-0.0600424378893066,-0.2162346385832176,0.0
-0.12562117381491883,-0.15165588222020057,-0.37999054982681085,0.0
-0.5639423783215151,-0.030012739830760655,-0.2045377877801038,0.0
-0.3342645088608787,-0.11385199836984831,-0.37999054982681085,0.0
-0.22030171383646305,-0.08534665046655851,-0.37414212442525396,0.0
-0.08354492351256569,-0.11857748385114235,-0.38583897522836774,0.0
-0.3062136753259762,-0.03199439503259364,-0.1986893623785469,0.0
0.24782978508984088,-0.15318023237545672,-0.38583897522836774,0.0
0.06723728357878352,-0.06156678804456274,-0.16359880996920548,0.0
-0.2553688464915912,-0.13504046552790866,-0.37999054982681085,0.0
-0.5429078439068381,-0.04464650132121959,-0.2103862131816607,0.0
0.009383337097172678,-0.15348510240650795,-0.39168740062992463,0.0
-0.3570585041603612,-0.014464368247148035,-0.1986893623785469,0.0
-0.5937526727412232,-0.13580264060553673,-0.38583897522836774,0.0
-0.6726483351105107,-0.16979564906774863,-0.38583897522836774,0.0
-0.4499795832971002,-0.05989000287378099,-0.2220830639847745,0.0
0.12509841153339377,-0.13077228509319147,-0.38583897522836774,0.0
-0.02568379555795544,-0.03793936063809258,-0.2162346385832176,0.0
-0.22030171383646305,-0.15699110776359707,-0.38583897522836774,0.0
0.1829523580150054,-0.0600424378893066,-0.2220830639847745,0.0
0.1829523580150054,-0.1431195213507662,-0.37414212442525396,0.0
-0.46400500006455125,-0.18305749541847705,-0.38583897522836774,0.0
-0.5429078439068381,-0.03260413509469609,-0.1986893623785469,0.0
0.016392454744398495,-0.16110685318278864,-0.38583897522836774,0.0
0.039186450043881424,-0.019342288743967682,-0.2220830639847745,0.0
-0.46400500006455125,-0.11781530877351427,-0.38583897522836774,0.0
-0.4499795832971002,-0.08930996087022447,-0.2162346385832176,0.0
-0.1624405858818528,-0.16781399386591564,-0.37999054982681085,0.0
-0.39913475446271474,-0.061719223060088355,-0.2103862131816607,0.0
-0.6936900509981869,-0.11674826366483498,-0.3390515720159125,0.0
-0.046725511445631716,-0.025744559396043466,0.35691105076935875,0.0
-0.6656392174632849,-0.052877992159602746,-0.2220830639847745,0.0
0.2110103730229069,-0.1466255267078553,-0.38583897522836774,0.0
-0.5429078439068381,-0.09571223152230025,-0.2220830639847745,0.0
-0.6007617903884493,-0.058822957765101686,-0.39168740062992463,0.0
-0.43595416652964875,-0.08138334006289255,-0.2103862131816607,0.0
0.06723728357878352,-0.17802713990613178,-0.39168740062992463,0.0
-0.4780375983050017,-0.02559212438051785,-0.2045377877801038,0.0
0.0602281659315577,-0.1595825030275325,-0.37999054982681085,0.0
-0.20627629706901202,-0.13488803051238304,-0.39168740062992463,0.0
-0.02568379555795544,-0.04525624138332205,-0.13435668296142098,0.0
-0.606025810096868,-0.15821058788780198,-0.37414212442525396,0.0
0.025161033276430378,-0.1280284548137304,0.2048519903288793,0.0
0.09704757799849167,-0.08504178043550728,-0.17529566077231928,0.0
-0.03270009467818067,-0.11751043874246306,-0.37414212442525396,0.0
-0.046725511445631716,-0.004708527253508743,-0.2045377877801038,0.0
-0.32724820974065344,-0.06263383315324204,-0.2162346385832176,0.0
0.14614012742107005,-0.1891548960395016,-0.38583897522836774,0.0
0.15314924506829666,-0.06537766343270308,-0.2103862131816607,0.0
-0.5429078439068381,-0.1202542690219241,-0.38583897522836774,0.0
-0.4131601712301662,-0.05821321770299923,-0.2162346385832176,0.0
0.06723728357878352,-0.14601578664575285,-0.37999054982681085,0.0
-0.09055404115979152,-0.033061440141272935,-0.2162346385832176,0.0
-0.03270009467818067,-0.029555434784183814,-0.2162346385832176,0.0
14.351287619623394,-0.1411378661489332,-0.37414212442525396,0.0
-0.02042695732253548,-0.03839666568466942,-0.2103862131816607,0.0
-0.03270009467818067,-0.13930864596262585,-0.38583897522836774,0.0
-0.6428452221638019,-0.025744559396043466,-0.2103862131816607,0.0
-0.549916961554064,-0.15150344720467496,-0.38583897522836774,0.0
0.1040566956457175,-0.04830494169383433,-0.19284093697699,0.0
0.032170150923656195,-0.14586335163022723,-0.39168740062992463,0.0
-0.6586229183430596,-0.054859647361435726,-0.2162346385832176,0.0
-0.49907213271967893,-0.14296708633524058,-0.38583897522836774,0.0
0.08126270034623456,-0.0294029997686582,-0.2103862131816607,0.0
0.21801949067013274,-0.11827261382009112,-0.38583897522836774,0.0
-0.004649261143277782,-0.08138334006289255,-0.2220830639847745,0.0
-0.07652862439234047,-0.12741871475162797,-0.38583897522836774,0.0
-0.155431468234627,-0.05653643253221748,-0.2103862131816607,0.0
-0.6218035062761257,-0.15699110776359707,-0.37999054982681085,0.0
-0.5429078439068381,-0.06263383315324204,-0.2162346385832176,0.0
-0.011658378790503599,-0.12589436459637182,-0.38583897522836774,0.0
0.21801949067013274,-0.04175023602623293,-0.2220830639847745,0.0
0.1040566956457175,-0.15714354277912268,-0.38583897522836774,0.0
-0.06951950674511465,-0.0162935884334554,-0.2103862131816607,0.0
-0.06250320762488942,-0.15348510240650795,-0.38583897522836774,0.0
-0.37108392092781267,-0.06187165807561397,-0.2162346385832176,0.0
-0.4499795832971002,-0.08946239588575008,-0.368293699023697,0.0
-0.09055404115979152,-0.07086532399162519,-0.2045377877801038,0.0
-0.3781002200480379,-0.14830231187863707,-0.39168740062992463,0.0
-0.34128080798110355,-0.14296708633524058,-0.38583897522836774,0.0
-0.34128080798110355,-0.045103806367796435,-0.2162346385832176,0.0
-0.5797272559737722,-0.15805815287227637,-0.38583897522836774,0.0
-0.299197376205751,-0.039311275777823104,-0.2103862131816607,0.0
-0.36406762180758745,-0.17756983485955494,-0.37999054982681085,0.0
-0.36406762180758745,0.008400884081694055,-0.2162346385832176,0.0
-0.549916961554064,-0.13625994565211358,-0.37999054982681085,0.0
-0.7217408845330895,-0.10043771700359429,-0.2162346385832176,0.0
0.13210752918061958,-0.15150344720467496,-0.38583897522836774,0.0
-0.8286945619102785,-0.03611014045178521,-0.2162346385832176,0.0
-0.38510933769526373,-0.18717324083766862,-0.37999054982681085,0.0
0.12509841153339377,0.013126369562988087,-0.1986893623785469,0.0
-0.5078407112517105,-0.1432719563662918,-0.36244527362214013,0.0
-0.27640338090626804,-0.04571354642989889,-0.1986893623785469,0.0
-0.29218825855852515,-0.16110685318278864,-0.3332031466143556,0.0
-0.39913475446271474,-0.14723526676995777,-0.38583897522836774,0.0
-0.49206301507245276,-0.13183933020187077,0.10542875850241198,0.0
-0.32023909209342727,-0.10043771700359429,-0.3332031466143556,0.0
-0.2553688464915912,-0.0643106183240238,-0.2162346385832176,0.0
-0.34128080798110355,-0.1397659510092027,-0.39168740062992463,0.0
-0.19049860088975432,-0.056841302563268706,-0.2103862131816607,0.0
-0.37108392092781267,-0.13138202515529393,-0.3332031466143556,0.0
-0.44297046564987397,-0.04860981172488556,-0.2220830639847745,0.0
-0.1624405858818528,-0.06918853882084344,-0.2045377877801038,0.0
-0.3781002200480379,-0.11232764821459218,-0.39168740062992463,0.0
0.09704757799849167,-0.06278626816876764,-0.2162346385832176,0.0
-0.4850467159522275,-0.13504046552790866,-0.39168740062992463,0.0
-0.155431468234627,-0.07406645931766308,-0.2279314893863314,0.0
0.039186450043881424,-0.1202542690219241,-0.39168740062992463,0.0
-0.3781002200480379,-0.07513350442634238,-0.2045377877801038,0.0
0.13210752918061958,-0.13031498004661463,-0.38583897522836774,0.0
-0.43595416652964875,0.013583674609564928,-0.2103862131816607,0.0
0.18996865713523065,-0.09510249146019781,-0.2220830639847745,0.0
-0.02568379555795544,-0.14464387150602234,-0.39168740062992463,0.0
-0.4131601712301662,-0.06613983851033116,-0.2220830639847745,0.0
-0.046725511445631716,-0.045408676398847665,-0.2279314893863314,0.0
0.16892694124755436,-0.13214420023292198,-0.39168740062992463,0.0
-0.6147943886288995,-0.06187165807561397,-0.2162346385832176,0.0
0.07425358269900875,-0.12650410465847428,-0.38583897522836774,0.0
-0.19750771853698093,-0.05043903191119292,-0.2103862131816607,0.0
0.12509841153339377,-0.15074127212704688,-0.39168740062992463,0.0
-0.1624405858818528,-0.05638399751669187,-0.2103862131816607,0.0
0.22503578979035796,-0.11735800372693744,-0.39168740062992463,0.0
-0.24134342972414013,-0.11979696397534727,-0.39168740062992463,0.0
-0.24134342972414013,-0.15226562228230303,-0.38583897522836774,0.0
