IndLatency,DRB.UEThpDl,DRB.UEThpUl,label
6.693637273460817,-0.16153820001222932,-0.38779938619646503,0.0
0.024541236993293025,-0.054358436963298756,-0.22349413971128462,0.0
-0.5884459278534016,-0.09455084810664773,-0.3349869855405142,0.0
20.82396804435696,-0.14979659675686896,-0.38779938619646503,0.0
0.11762780381391777,0.019703983570512812,-0.22936218422861251,0.0
-0.5814243273265504,-0.18231180577171305,-0.38779938619646503,0.0
-0.4795535655845259,-0.13459272587492796,-0.38779938619646503,0.0
0.18261358000146818,-0.03042363032737185,-0.21762609519395676,0.0
-0.27053864744250355,-0.15988233288647338,-0.3232508965058584,0.0
-0.458474375478302,-0.030724697077509293,-0.20002196164197314,0.0
-0.17744488635904293,-0.14166779450315792,-0.38779938619646503,0.0
-0.054502128773630046,-0.06579897346852169,-0.22349413971128462,0.0
-0.07732952474873186,-0.13308739212424073,-0.3701952526444814,0.0
-0.3724094091845281,-0.06594950684359041,0.2518174661922729,0.0
-0.27053864744250355,-0.13323792549930946,-0.3936674307137929,0.0
-0.1265095054880309,-0.13293685874917202,-0.3936674307137929,0.0
-0.14232249519911658,-0.17674207089417032,-0.39953547523112076,0.0
-0.5656113376154647,-0.03403643132902119,-0.20589000615930103,0.0
-0.4514455806886156,-0.07633630972333227,-0.20589000615930103,0.0
-0.22135866670320375,-0.08868004647896753,-0.37606329716180925,0.0
0.050886627494655154,-0.10222805023515258,-0.19415391712464528,0.0
-0.0843583195384182,-0.12149632224394909,-0.38779938619646503,0.0
-0.30742363299697806,-0.03599336520491459,-0.20002196164197314,0.0
-0.256488252125966,-0.13775392675137113,-0.38193134167913717,0.0
-0.5445393417720759,-0.048487635335618576,-0.2117580506766289,0.0
-0.393488599290752,-0.14859232975631917,-0.38193134167913717,0.0
-0.6955900842533994,-0.07558364284798866,-0.20002196164197314,0.0
-0.35835901386799013,-0.018682027072011477,-0.20002196164197314,0.0
-0.595474722643088,-0.13850659362671475,-0.38779938619646503,0.0
-0.3724094091845281,-0.0651968399682468,-0.19415391712464528,0.0
