IndLatency,DRB.UEThpDl,DRB.UEThpUl
0.525161,0.44940853,0.27791694
-0.08673638,0.4087084,0.16679686
0.37437883,0.41693988,0.28376538
1.0,0.35276473,-0.885839
0.6180821,0.52440655,0.2720685
-0.07972723,0.31983876,0.114161015
0.10787436,0.42822006,0.28376538
0.021962404,0.36816067,0.114161015
0.68295234,0.4736457,0.28376538
0.23060575,0.3425516,0.17849371
0.043004125,0.47334084,0.30131066
0.323534,0.36099625,0.114161015
0.4462582,0.43782347,0.27791694
0.4234714,0.36968502,0.1317063
0.23060575,0.3695326,0.10831261
0.68996865,0.44590253,0.2662201
0.37437883,0.36983746,0.10831261
0.43749678,0.49254763,0.2954622
0.35859394,0.32547885,0.10246417
0.20781174,0.43995756,0.28376538
0.37437883,0.34834412,0.12000945
-0.06394237,0.46998727,0.2954622
0.16573548,0.386148,0.12000945
0.27969828,0.41465336,0.12585789
0.4164551,0.38142252,0.114161015
0.19378632,0.4680056,0.30131066
0.7478298,0.34681976,0.114161015
0.56723726,0.4384332,0.3364012
0.24463114,0.36495954,0.12000945
-0.042907834,0.4553535,0.28961378
0.5093833,0.34651488,0.10831261
0.1429415,0.48553562,0.30131066
-0.09375268,0.36419737,0.114161015
-0.17264831,0.33020437,0.114161015
0.050020427,0.44011,0.27791694
0.6250984,0.3692277,0.114161015
0.4743162,0.46206063,0.28376538
0.27969828,0.34300888,0.114161015
0.68295234,0.43995756,0.27791694
0.68295234,0.3568805,0.12585789
0.035995007,0.3169425,0.114161015
-0.042907834,0.46739587,0.30131066
0.51639247,0.33889315,0.114161015
0.5391865,0.4806577,0.27791694
0.035995007,0.38218468,0.114161015
0.050020427,0.41069004,0.28376538
0.3375594,0.332186,0.12000945
0.100865245,0.43828076,0.28961378
-0.19369006,0.38325173,0.16094843
0.4532745,0.47425544,0.85691106
-0.16563922,0.447122,0.27791694
0.71101034,0.35337448,0.114161015
-0.042907834,0.40428776,0.27791694
-0.10076177,0.44117704,0.10831261
0.06404585,0.41861665,0.28961378
0.56723726,0.32197285,0.10831261
0.021962404,0.47440788,0.2954622
0.56022817,0.3404175,0.12000945
0.2937237,0.36511198,0.10831261
0.4743162,0.45474374,0.36564332
-0.106025815,0.34178942,0.12585789
0.525161,0.37197155,0.704852
0.59704757,0.4149582,0.32470435
0.4672999,0.38248956,0.12585789
0.4532745,0.49529147,0.2954622
0.17275178,0.43736616,0.28376538
0.6461401,0.3108451,0.114161015
0.65314925,0.43462235,0.28961378
-0.042907834,0.37974572,0.114161015
