,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9942580297864705,0.997389973899739,0.9958215392910096,11111.0,2,PGD,0.1
1.0,0.9785661492978566,0.9538904899135446,0.9660707770886537,1388.0,2,PGD,0.1
accuracy,0.9925594047523801,0.9925594047523801,0.9925594047523801,0.9925594047523801,2,PGD,0.1
macro avg,0.9864120895421635,0.9756402319066418,0.9809461581898317,12499.0,2,PGD,0.1
weighted avg,0.9925154639717496,0.9925594047523801,0.992517750352945,12499.0,2,PGD,0.1
