,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9935379644588045,0.9963996399639964,0.9949667445622865,11110.0,4,FGSM,0.1
1.0,0.9705232129697863,0.9481641468682506,0.9592134013109979,1389.0,4,FGSM,0.1
accuracy,0.9910392831426514,0.9910392831426514,0.9910392831426514,0.9910392831426514,4,FGSM,0.1
macro avg,0.9820305887142954,0.9722818934161235,0.9770900729366422,12499.0,4,FGSM,0.1
weighted avg,0.9909803606650412,0.9910392831426514,0.9909935152018544,12499.0,4,FGSM,0.1
