,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9398693919090833,0.997389973899739,0.9677757401100341,11111.0,2,PGD,0.7
1.0,0.9590395480225988,0.489193083573487,0.6479007633587787,1388.0,2,PGD,0.7
accuracy,0.9409552764221137,0.9409552764221137,0.9409552764221137,0.9409552764221137,2,PGD,0.7
macro avg,0.949454469965841,0.7432915287366131,0.8078382517344064,12499.0,2,PGD,0.7
weighted avg,0.9419982163498833,0.9409552764221137,0.9322539809508419,12499.0,2,PGD,0.7
