,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9990089197224975,0.998019801980198,0.9985141158989599,11110.0,5,FGSM,1.0
1.0,0.9842857142857143,0.9920806335493161,0.9881678020795984,1389.0,5,FGSM,1.0
accuracy,0.9973597887831026,0.9973597887831026,0.9973597887831026,0.9973597887831026,5,FGSM,1.0
macro avg,0.9916473170041059,0.9950502177647571,0.9933409589892792,12499.0,5,FGSM,1.0
weighted avg,0.9973727462404836,0.9973597887831026,0.9973643415254025,12499.0,5,FGSM,1.0
