,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9825153101979232,0.9963996399639964,0.9894087679313581,11110.0,4,FGSM,0.3
1.0,0.9675324675324676,0.8581713462922966,0.9095764975200306,1389.0,4,FGSM,0.3
accuracy,0.9810384830786463,0.9810384830786463,0.9810384830786463,0.9810384830786463,4,FGSM,0.3
macro avg,0.9750238888651954,0.9272854931281465,0.9494926327256943,12499.0,4,FGSM,0.3
weighted avg,0.9808502835188033,0.9810384830786463,0.9805370963095216,12499.0,4,FGSM,0.3
