,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.999007488947036,0.996489964899649,0.9977471388663602,11111.0,1,FGSM,0.6
1.0,0.972457627118644,0.9920749279538905,0.9821683309557775,1388.0,1,FGSM,0.6
accuracy,0.995999679974398,0.995999679974398,0.995999679974398,0.995999679974398,1,FGSM,0.6
macro avg,0.98573255803284,0.9942824464267698,0.9899577349110689,12499.0,1,FGSM,0.6
weighted avg,0.9960591564230094,0.995999679974398,0.9960171296352307,12499.0,1,FGSM,0.6
