,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9866131191432396,0.994959949599496,0.9907689550098584,11111.0,3,FGSM,1.0
1.0,0.9567233384853169,0.8919308357348703,0.9231916480238628,1388.0,3,FGSM,1.0
accuracy,0.9835186814945196,0.9835186814945196,0.9835186814945196,0.9835186814945196,3,FGSM,1.0
macro avg,0.9716682288142782,0.9434453926671831,0.9569803015168605,12499.0,3,FGSM,1.0
weighted avg,0.9832938923608413,0.9835186814945196,0.983264570491372,12499.0,3,FGSM,1.0
