,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.994959949599496,0.994959949599496,0.994959949599496,11111.0,3,FGSM,0.6
1.0,0.9596541786743515,0.9596541786743515,0.9596541786743515,1388.0,3,FGSM,0.6
accuracy,0.9910392831426514,0.9910392831426514,0.9910392831426514,0.9910392831426514,3,FGSM,0.6
macro avg,0.9773070641369237,0.9773070641369237,0.9773070641369237,12499.0,3,FGSM,0.6
weighted avg,0.9910392831426514,0.9910392831426514,0.9910392831426514,12499.0,3,FGSM,0.6
