,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9939046253137325,0.998019801980198,0.9959579628132579,11110.0,5,FGSM,0.8
1.0,0.9836187639612807,0.9510439164866811,0.9670571010248902,1389.0,5,FGSM,0.8
accuracy,0.9927994239539163,0.9927994239539163,0.9927994239539163,0.9927994239539163,5,FGSM,0.8
macro avg,0.9887616946375066,0.9745318592334395,0.981507531919074,12499.0,5,FGSM,0.8
weighted avg,0.9927615689557393,0.9927994239539163,0.9927462421136786,12499.0,5,FGSM,0.8
