,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9935483870967742,0.998019801980198,0.9957790749887742,11110.0,5,FGSM,0.4
1.0,0.9835698282300224,0.9481641468682506,0.9655425219941349,1389.0,5,FGSM,0.4
accuracy,0.9924793983518682,0.9924793983518682,0.9924793983518682,0.9924793983518682,5,FGSM,0.4
macro avg,0.9885591076633983,0.9730919744242243,0.9806607984914546,12499.0,5,FGSM,0.4
weighted avg,0.9924394809230068,0.9924793983518682,0.9924189204076433,12499.0,5,FGSM,0.4
