,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9392321383168065,0.997389973899739,0.9674378000872981,11111.0,2,PGD,1.0
1.0,0.9585714285714285,0.4834293948126801,0.64272030651341,1388.0,2,PGD,1.0
accuracy,0.9403152252180175,0.9403152252180175,0.9403152252180175,0.9403152252180175,2,PGD,1.0
macro avg,0.9489017834441176,0.7404096843562096,0.805079053300354,12499.0,2,PGD,1.0
weighted avg,0.9413797449152076,0.9403152252180175,0.9313782848396338,12499.0,2,PGD,1.0
