,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9283797383428379,0.9963996399639964,0.9611878093253451,11110.0,4,PGD,0.5
1.0,0.9304347826086956,0.3851691864650828,0.544806517311609,1389.0,4,PGD,0.5
accuracy,0.9284742779422354,0.9284742779422354,0.9284742779422354,0.9284742779422354,4,PGD,0.5
macro avg,0.9294072604757668,0.6907844132145395,0.7529971633184771,12499.0,4,PGD,0.5
weighted avg,0.9286081131316432,0.9284742779422354,0.9149158183975045,12499.0,4,PGD,0.5
