,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9278661087866109,0.998019801980198,0.9616652211621856,11110.0,5,PGD,0.8
1.0,0.9599271402550091,0.37940964722822174,0.543859649122807,1389.0,5,PGD,0.8
accuracy,0.9292743419473558,0.9292743419473558,0.9292743419473558,0.9292743419473558,5,PGD,0.8
macro avg,0.94389662452081,0.6887147246042099,0.7527624351424963,12499.0,5,PGD,0.8
weighted avg,0.9314290156359272,0.9292743419473558,0.9152349515756028,12499.0,5,PGD,0.8
