,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9812090054954795,0.9963996399639964,0.9887459807073955,11110.0,4,FGSM,0.4
1.0,0.9671322925225966,0.8473722102231821,0.9033000767459708,1389.0,4,FGSM,0.4
accuracy,0.9798383870709657,0.9798383870709657,0.9798383870709657,0.9798383870709657,4,FGSM,0.4
macro avg,0.974170649009038,0.9218859250935892,0.9460230287266831,12499.0,4,FGSM,0.4
weighted avg,0.9796446760035734,0.9798383870709657,0.9792504722185229,12499.0,4,FGSM,0.4
