,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9349771997973315,0.996489964899649,0.9647540626497626,11111.0,1,PGD,0.7
1.0,0.9406392694063926,0.4452449567723343,0.6044009779951101,1388.0,1,PGD,0.7
accuracy,0.9352748219857588,0.9352748219857588,0.9352748219857588,0.9352748219857588,1,PGD,0.7
macro avg,0.9378082346018621,0.7208674608359916,0.7845775203224363,12499.0,1,PGD,0.7
weighted avg,0.9356059663080426,0.9352748219857588,0.9247372547850808,12499.0,1,PGD,0.7
