,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9915800788247939,0.9963996399639964,0.9939840172398312,11110.0,4,PGD,0.1
1.0,0.9700374531835206,0.9323254139668826,0.9508076358296622,1389.0,4,PGD,0.1
accuracy,0.9892791423313865,0.9892791423313865,0.9892791423313865,0.9892791423313865,4,PGD,0.1
macro avg,0.9808087660041573,0.9643625269654394,0.9723958265347468,12499.0,4,PGD,0.1
weighted avg,0.9891860707428891,0.9892791423313865,0.9891858738860649,12499.0,4,PGD,0.1
