,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9969429958640532,0.998019801980198,0.9974811083123426,11110.0,5,FGSM,0.1
1.0,0.9840232389251997,0.9755219582433405,0.9797541576283442,1389.0,5,FGSM,0.1
accuracy,0.9955196415713257,0.9955196415713257,0.9955196415713257,0.9955196415713257,5,FGSM,0.1
macro avg,0.9904831173946265,0.9867708801117693,0.9886176329703433,12499.0,5,FGSM,0.1
weighted avg,0.9955072376123477,0.9955196415713257,0.995511131954228,12499.0,5,FGSM,0.1
