,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.993103448275862,0.998019801980198,0.9955555555555555,11110.0,5,FGSM,0.6
1.0,0.9835082458770614,0.9445644348452124,0.9636430407638634,1389.0,5,FGSM,0.6
accuracy,0.9920793663493079,0.9920793663493079,0.9920793663493079,0.9920793663493079,5,FGSM,0.6
macro avg,0.9883058470764617,0.9712921184127052,0.9795992981597095,12499.0,5,FGSM,0.6
weighted avg,0.9920371440809719,0.9920793663493079,0.9920091531997143,12499.0,5,FGSM,0.6
