,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9646279839693327,0.996489964899649,0.9803001460888043,11111.0,1,PGD,0.3
1.0,0.9618021547502449,0.707492795389049,0.8152760481527604,1388.0,1,PGD,0.3
accuracy,0.9643971517721418,0.9643971517721418,0.9643971517721418,0.9643971517721418,1,PGD,0.3
macro avg,0.9632150693597887,0.851991380144349,0.8977880971207823,12499.0,1,PGD,0.3
weighted avg,0.9643141787884308,0.9643971517721418,0.9619744041946344,12499.0,1,PGD,0.3
