,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9692267227774856,0.994959949599496,0.9819247679531021,11111.0,3,PGD,1.0
1.0,0.9487648673376029,0.7471181556195965,0.8359532446594116,1388.0,3,PGD,1.0
accuracy,0.9674373949915993,0.9674373949915993,0.9674373949915993,0.9674373949915993,3,PGD,1.0
macro avg,0.9589957950575443,0.8710390526095462,0.9089390063062568,12499.0,3,PGD,1.0
weighted avg,0.9669544565681443,0.9674373949915993,0.9657147932085911,12499.0,3,PGD,1.0
