,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9400288404444821,0.997389973899739,0.9678602620087337,11111.0,2,PGD,0.6
1.0,0.9591549295774648,0.49063400576368876,0.6491897044804575,1388.0,2,PGD,0.6
accuracy,0.9411152892231378,0.9411152892231378,0.9411152892231378,0.9411152892231378,2,PGD,0.6
macro avg,0.9495918850109735,0.7440119898317139,0.8085249832445955,12499.0,2,PGD,0.6
weighted avg,0.9421527712962766,0.9411152892231378,0.932472252260014,12499.0,2,PGD,0.6
