,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9977436823104693,0.994959949599496,0.9963498715695552,11111.0,3,PGD,0.1
1.0,0.9605355884425651,0.9819884726224783,0.9711435696473103,1388.0,3,PGD,0.1
accuracy,0.9935194815585247,0.9935194815585247,0.9935194815585247,0.9935194815585247,3,PGD,0.1
macro avg,0.9791396353765172,0.9884742111109872,0.9837467206084327,12499.0,3,PGD,0.1
weighted avg,0.9936117650139934,0.9935194815585247,0.9935507398735735,12499.0,3,PGD,0.1
