,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9956873315363881,0.997389973899739,0.9965379254529922,11111.0,2,FGSM,0.7
1.0,0.9788166544923301,0.9654178674351584,0.9720710917664128,1388.0,2,FGSM,0.7
accuracy,0.9938395071605729,0.9938395071605729,0.9938395071605729,0.9938395071605729,2,FGSM,0.7
macro avg,0.9872519930143591,0.9814039206674487,0.9843045086097025,12499.0,2,FGSM,0.7
weighted avg,0.9938138616798274,0.9938395071605729,0.9938209108792685,12499.0,2,FGSM,0.7
