,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9354511659344373,0.996489964899649,0.9650063189087899,11111.0,1,PGD,0.6
1.0,0.9411764705882353,0.4495677233429395,0.6084836665041443,1388.0,1,PGD,0.6
accuracy,0.9357548603888312,0.9357548603888312,0.9357548603888312,0.9357548603888312,1,PGD,0.6
macro avg,0.9383138182613363,0.7230288441212942,0.7867449927064671,12499.0,1,PGD,0.6
weighted avg,0.9360869546262903,0.9357548603888312,0.925414876270367,12499.0,1,PGD,0.6
