,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9965845766672659,0.998019801980198,0.9973016729627631,11110.0,5,FGSM,0.3
1.0,0.9839766933721777,0.97264218862491,0.9782766111513396,1389.0,5,FGSM,0.3
accuracy,0.9951996159692775,0.9951996159692775,0.9951996159692775,0.9951996159692775,5,FGSM,0.3
macro avg,0.9902806350197217,0.985330995302554,0.9877891420570513,12499.0,5,FGSM,0.3
weighted avg,0.9951834765875093,0.9951996159692775,0.9951874389555572,12499.0,5,FGSM,0.3
