,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9871284378183165,0.959409594095941,0.9730716567777271,11111.0,1,PGD,0.3
1.0,0.7347058823529412,0.8998559077809798,0.8089378238341969,1388.0,1,PGD,0.3
accuracy,0.9527962236978958,0.9527962236978958,0.9527962236978958,0.9527962236978958,1,PGD,0.3
macro avg,0.8609171600856289,0.9296327509384603,0.891004740305962,12499.0,1,PGD,0.3
weighted avg,0.9590971947599964,0.9527962236978958,0.9548447778173607,12499.0,1,PGD,0.3
