,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9774436090225563,0.959409594095941,0.9683426443202979,11111.0,1,FGSM,1.0
1.0,0.7168863779033271,0.8227665706051873,0.7661858436766186,1388.0,1,FGSM,1.0
accuracy,0.9442355388431074,0.9442355388431074,0.9442355388431074,0.9442355388431074,1,FGSM,1.0
macro avg,0.8471649934629417,0.8910880823505641,0.8672642439984583,12499.0,1,FGSM,1.0
weighted avg,0.9485090193119003,0.9442355388431074,0.9458933572338568,12499.0,1,FGSM,1.0
