,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9776228906823184,0.959409594095941,0.968430615489439,11111.0,1,PGD,0.7
1.0,0.7172413793103448,0.8242074927953891,0.7670130740864901,1388.0,1,PGD,0.7
accuracy,0.9443955516441316,0.9443955516441316,0.9443955516441316,0.9443955516441316,1,PGD,0.7
macro avg,0.8474321349963316,0.8918085434456651,0.8677218447879645,12499.0,1,PGD,0.7
weighted avg,0.9487078144534763,0.9443955516441316,0.9460634223166017,12499.0,1,PGD,0.7
