,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9971073994588038,0.9617496174961749,0.9791094007696537,11111.0,2,PGD,0.1
1.0,0.7615039281705949,0.9776657060518732,0.8561514195583596,1388.0,2,PGD,0.1
accuracy,0.9635170813665094,0.9635170813665094,0.9635170813665094,0.9635170813665094,2,PGD,0.1
macro avg,0.8793056638146993,0.9697076617740241,0.9176304101640067,12499.0,2,PGD,0.1
weighted avg,0.9709438969267584,0.9635170813665094,0.9654550541882251,12499.0,2,PGD,0.1
