,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9799374194735874,0.958329583295833,0.9690130591072484,11111.0,3,FGSM,1.0
1.0,0.7164727495407226,0.8429394812680115,0.7745779543197616,1388.0,3,FGSM,1.0
accuracy,0.9455156412513,0.9455156412513,0.9455156412513,0.9455156412513,3,FGSM,1.0
macro avg,0.8482050845071549,0.9006345322819223,0.871795506713505,12499.0,3,FGSM,1.0
weighted avg,0.9506799619276383,0.9455156412513,0.9474212577275354,12499.0,3,FGSM,1.0
