,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9765344621330634,0.9551755175517552,0.9657369067661646,11110.0,5,FGSM,0.9
1.0,0.6948529411764706,0.816414686825054,0.7507447864945382,1389.0,5,FGSM,0.9
accuracy,0.9397551804144332,0.9397551804144332,0.9397551804144332,0.9397551804144332,5,FGSM,0.9
macro avg,0.835693701654767,0.8857951021884046,0.8582408466303515,12499.0,5,FGSM,0.9
weighted avg,0.9452315072879791,0.9397551804144332,0.9418450710147215,12499.0,5,FGSM,0.9
