,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9892793884590286,0.9551755175517552,0.9719283784402619,11110.0,5,PGD,0.3
1.0,0.718961625282167,0.9172066234701224,0.8060740272065802,1389.0,5,PGD,0.3
accuracy,0.9509560764861189,0.9509560764861189,0.9509560764861189,0.9509560764861189,5,PGD,0.3
macro avg,0.8541205068705978,0.9361910705109389,0.8890012028234211,12499.0,5,PGD,0.3
weighted avg,0.9592392754057715,0.9509560764861189,0.9534971684343748,12499.0,5,PGD,0.3
