,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9832298712128231,0.9551755175517552,0.9689996804090764,11110.0,5,PGD,0.7
1.0,0.7080890973036342,0.8696904247660188,0.7806138933764136,1389.0,5,PGD,0.7
accuracy,0.9456756540523242,0.9456756540523242,0.9456756540523242,0.9456756540523242,5,PGD,0.7
macro avg,0.8456594842582287,0.912432971158887,0.8748067868927449,12499.0,5,PGD,0.7
weighted avg,0.9526537823289234,0.9456756540523242,0.9480645769457298,12499.0,5,PGD,0.7
