,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9924334423166744,0.9562556255625563,0.9740087096034838,11110.0,4,FGSM,0.9
1.0,0.7290969899665551,0.9416846652267818,0.82186616399623,1389.0,4,FGSM,0.9
accuracy,0.9546363709096728,0.9546363709096728,0.9546363709096728,0.9546363709096728,4,FGSM,0.9
macro avg,0.8607652161416148,0.9489701453946691,0.8979374367998569,12499.0,4,FGSM,0.9
weighted avg,0.9631691545885108,0.9546363709096728,0.9571012773410248,12499.0,4,FGSM,0.9
