,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9966190833959429,0.9551755175517552,0.9754573030609431,11110.0,5,PGD,0.1
1.0,0.7309562398703403,0.9740820734341252,0.8351851851851851,1389.0,5,PGD,0.1
accuracy,0.9572765821265701,0.9572765821265701,0.9572765821265701,0.9572765821265701,5,PGD,0.1
macro avg,0.8637876616331416,0.9646287954929402,0.9053212441230641,12499.0,5,PGD,0.1
weighted avg,0.9670962663980182,0.9572765821265701,0.9598690182598048,12499.0,5,PGD,0.1
