,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9778022381214456,0.959409594095941,0.9685186026438922,11111.0,1,FGSM,0.9
1.0,0.7175954915466499,0.8256484149855908,0.7678391959798995,1388.0,1,FGSM,0.9
accuracy,0.9445555644451556,0.9445555644451556,0.9445555644451556,0.9445555644451556,1,FGSM,0.9
macro avg,0.8476988648340478,0.8925290045407659,0.8681788993118958,12499.0,1,FGSM,0.9
weighted avg,0.9489065693282768,0.9445555644451556,0.9462333785099919,12499.0,1,FGSM,0.9
