,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9958065417948001,0.9617496174961749,0.9784818240087904,11111.0,2,PGD,0.2
1.0,0.7596153846153846,0.9675792507204611,0.8510773130544994,1388.0,2,PGD,0.2
accuracy,0.9623969917593408,0.9623969917593408,0.9623969917593408,0.9623969917593408,2,PGD,0.2
macro avg,0.8777109632050923,0.964664434108318,0.9147795685316449,12499.0,2,PGD,0.2
weighted avg,0.9695777774004463,0.9623969917593408,0.9643336952621262,12499.0,2,PGD,0.2
