,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9933996467416566,0.9617496174961749,0.9773184561916957,11111.0,2,FGSM,0.5
1.0,0.7560275545350172,0.9488472622478387,0.8415335463258786,1388.0,2,FGSM,0.5
accuracy,0.9603168253460277,0.9603168253460277,0.9603168253460277,0.9603168253460277,2,FGSM,0.5
macro avg,0.8747136006383369,0.9552984398720068,0.9094260012587871,12499.0,2,FGSM,0.5
weighted avg,0.9670397408305584,0.9603168253460277,0.9622396934991798,12499.0,2,FGSM,0.5
