,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9819254887495389,0.958329583295833,0.9699840583010704,11111.0,3,FGSM,0.9
1.0,0.7202416918429003,0.8587896253602305,0.7834373973052908,1388.0,3,FGSM,0.9
accuracy,0.947275782062565,0.947275782062565,0.947275782062565,0.947275782062565,3,FGSM,0.9
macro avg,0.8510835902962196,0.9085596043280317,0.8767107278031806,12499.0,3,FGSM,0.9
weighted avg,0.9528657951655389,0.947275782062565,0.949268259800219,12499.0,3,FGSM,0.9
