,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9977435125987213,0.9551755175517552,0.9759955853950152,11110.0,5,FGSM,0.2
1.0,0.7326892109500805,0.9827213822894169,0.8394833948339483,1389.0,5,FGSM,0.2
accuracy,0.9582366589327146,0.9582366589327146,0.9582366589327146,0.9582366589327146,5,FGSM,0.2
macro avg,0.8652163617744009,0.968948449920586,0.9077394901144817,12499.0,5,FGSM,0.2
weighted avg,0.9682883221842912,0.9582366589327146,0.9608251371440094,12499.0,5,FGSM,0.2
