,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9767271394539124,0.959409594095941,0.9679909194097617,11111.0,1,PGD,0.8
1.0,0.7154574132492113,0.8170028818443804,0.7628657921291625,1388.0,1,PGD,0.8
accuracy,0.9435954876390111,0.9435954876390111,0.9435954876390111,0.9435954876390111,1,PGD,0.8
macro avg,0.8460922763515619,0.8882062379701607,0.8654283557694621,12499.0,1,PGD,0.8
weighted avg,0.9477134279592228,0.9435954876390111,0.9452120029632082,12499.0,1,PGD,0.8
