,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9830726770929162,0.9617496174961749,0.9722942541285656,11111.0,2,PGD,1.0
1.0,0.7391037446286065,0.8674351585014409,0.7981438515081206,1388.0,2,PGD,1.0
accuracy,0.951276102088167,0.951276102088167,0.951276102088167,0.951276102088167,2,PGD,1.0
macro avg,0.8610882108607614,0.9145923879988079,0.8852190528183431,12499.0,2,PGD,1.0
weighted avg,0.9559801994338666,0.951276102088167,0.9529550462849639,12499.0,2,PGD,1.0
