,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9964565460649012,0.9617496174961749,0.978795511792993,11111.0,2,FGSM,0.4
1.0,0.7605633802816901,0.9726224783861671,0.853619981030667,1388.0,2,FGSM,0.4
accuracy,0.9629570365629251,0.9629570365629251,0.9629570365629251,0.9629570365629251,2,FGSM,0.4
macro avg,0.8785099631732957,0.967186047941171,0.91620774641183,12499.0,2,FGSM,0.4
weighted avg,0.9702608732825109,0.9629570365629251,0.9648949088089055,12499.0,2,FGSM,0.4
