,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9939121476070057,0.9551755175517552,0.9741589020975812,11110.0,5,FGSM,0.4
1.0,0.7266739846322722,0.953203743700504,0.824665213329181,1389.0,5,FGSM,0.4
accuracy,0.9549563965117209,0.9549563965117209,0.9549563965117209,0.9549563965117209,5,FGSM,0.4
macro avg,0.860293066119639,0.9541896306261296,0.8994120577133811,12499.0,5,FGSM,0.4
weighted avg,0.9642142671068133,0.9549563965117209,0.9575458343562172,12499.0,5,FGSM,0.4
