,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9973772948669913,0.958329583295833,0.9774636250975353,11111.0,3,PGD,0.2
1.0,0.746023038946791,0.9798270893371758,0.8470881345375273,1388.0,3,PGD,0.2
accuracy,0.9607168573485879,0.9607168573485879,0.9607168573485879,0.9607168573485879,3,PGD,0.2
macro avg,0.8717001669068911,0.9690783363165043,0.9122758798175312,12499.0,3,PGD,0.2
weighted avg,0.9694646852808453,0.9607168573485879,0.9629855723815347,12499.0,3,PGD,0.2
