,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9849638017449416,0.9551755175517552,0.9698409797112045,11110.0,5,PGD,0.5
1.0,0.711304347826087,0.8833693304535637,0.7880539499036608,1389.0,5,PGD,0.5
accuracy,0.9471957756620529,0.9471957756620529,0.9471957756620529,0.9471957756620529,5,PGD,0.5
macro avg,0.8481340747855143,0.9192724240026595,0.8789474648074327,12499.0,5,PGD,0.5
weighted avg,0.9545523303077634,0.9471957756620529,0.9496391888157187,12499.0,5,PGD,0.5
