,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9807763401109058,0.9551755175517552,0.9678066575467397,11110.0,5,PGD,1.0
1.0,0.703394877903514,0.8502519798416127,0.7698826597131682,1389.0,5,PGD,1.0
accuracy,0.943515481238499,0.943515481238499,0.943515481238499,0.943515481238499,5,PGD,1.0
macro avg,0.8420856090072099,0.902713748696684,0.8688446586299539,12499.0,5,PGD,1.0
weighted avg,0.9499512460228934,0.943515481238499,0.9458115833015336,12499.0,5,PGD,1.0
