,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9838679770072316,0.9551755175517552,0.969309462915601,11110.0,5,PGD,0.6
1.0,0.7092819614711033,0.8747300215982722,0.7833655705996132,1389.0,5,PGD,0.6
accuracy,0.9462356988559085,0.9462356988559085,0.9462356988559085,0.9462356988559085,5,PGD,0.6
macro avg,0.8465749692391675,0.9149527695750137,0.8763375167576071,12499.0,5,PGD,0.6
weighted avg,0.9533535378057209,0.9462356988559085,0.9486457245023754,12499.0,5,PGD,0.6
