,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9958708708708709,0.9551755175517552,0.9750987779105026,11110.0,5,FGSM,0.3
1.0,0.7297883884970158,0.9683225341972642,0.8323019801980198,1389.0,5,FGSM,0.3
accuracy,0.9566365309224738,0.9566365309224738,0.9566365309224738,0.9566365309224738,5,FGSM,0.3
macro avg,0.8628296296839433,0.9617490258745097,0.9037003790542613,12499.0,5,FGSM,0.3
weighted avg,0.9663014198734082,0.9566365309224738,0.959229928240718,12499.0,5,FGSM,0.3
