IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-0.3615382,-0.5877994
-0.17545876,-0.25435844,-0.42349416
-0.7884459,-0.29455084,-0.534987
1.0,-0.3497966,-0.5877994
-0.082372196,-0.18029602,-0.42936218
-0.78142434,-0.38231182,-0.5877994
-0.67955357,-0.33459273,-0.5877994
-0.017386422,-0.23042363,-0.41762608
-0.47053868,-0.35988235,-0.5232509
-0.6584744,-0.23072469,-0.40002197
-0.3774449,-0.3416678,-0.5877994
-0.25450212,-0.265799,-0.42349416
-0.27732953,-0.33308738,-0.57019526
-0.5724094,-0.26594952,0.05181746
-0.47053868,-0.33323795,-0.59366745
-0.3265095,-0.33293688,-0.59366745
-0.3423225,-0.37674206,-0.59953547
-0.76561135,-0.23403643,-0.40589
-0.65144557,-0.2763363,-0.40589
-0.42135867,-0.28868005,-0.5760633
-0.14911337,-0.30222806,-0.39415392
-0.28435832,-0.3214963,-0.5877994
-0.50742364,-0.23599337,-0.40002197
-0.45648825,-0.33775395,-0.58193135
-0.7445393,-0.24848764,-0.41175807
-0.5934886,-0.34859234,-0.58193135
-0.89559007,-0.27558365,-0.40002197
-0.558359,-0.21868204,-0.40002197
-0.7954747,-0.33850658,-0.5877994
-0.5724094,-0.26519686,-0.39415392
-0.8745109,-0.37207556,-0.5877994
-0.65144557,-0.26354098,-0.42349416
-0.42135867,-0.35943073,-0.5877994
-0.017386422,-0.2636915,-0.42349416
-0.017386422,-0.3457322,-0.5760633
-0.14032918,-0.2519499,-0.42349416
-0.665496,-0.38517195,-0.5877994
-0.7445393,-0.2365955,-0.40002197
-0.9026117,-0.36891434,-0.59366745
-0.040213823,-0.22771403,-0.41762608
-0.18424296,-0.36349514,-0.5877994
-0.665496,-0.32074365,-0.5877994
-0.3633945,-0.37011862,-0.58193135
-0.89559007,-0.31968993,-0.54085505
-0.24747333,-0.2298215,0.15744226
-0.72346014,-0.36048448,-0.46457046
-0.7445393,-0.2989163,-0.42349416
-0.14032918,-0.3619898,-0.58193135
-0.14032918,-0.2433695,-0.40589
-0.40730828,-0.3376034,-0.59366745
-0.8077697,-0.36063498,-0.5760633
-0.13330758,-0.23674604,-0.41762608
-0.17545876,-0.33082938,0.004873112
-0.1034442,-0.28837898,-0.37654978
-0.23342294,-0.3204426,-0.5760633
-0.24747333,-0.2090479,-0.40589
-0.39852408,-0.32827032,-0.5877994
-0.5284956,-0.26625058,-0.41762608
-0.04724261,-0.26896018,-0.41175807
-0.7445393,-0.32315218,-0.5877994
-0.6145606,-0.2618851,-0.41762608
-0.29137993,-0.2370471,-0.41762608
-0.07534341,-0.33685073,-0.5877994
-0.23342294,-0.23358484,-0.41762608
1.0,-0.34377527,-0.5760633
-0.8446547,-0.2298215,-0.41175807
-0.07534341,-0.36936593,-0.5877994
-0.70062554,-0.2374987,-0.42349416
-0.0964226,-0.25210044,-0.39415392
-0.16843717,-0.34844178,-0.59366745
-0.86046046,-0.25857338,-0.41762608
-0.70062554,-0.34558165,-0.5877994
-0.11925718,-0.2334343,-0.41175807
0.017743155,-0.32119524,-0.5877994
-0.3563729,-0.26022923,-0.41175807
-0.8235755,-0.35943073,-0.58193135
-0.7445393,-0.26625058,-0.41762608
-0.21234375,-0.32872194,-0.5877994
0.017743155,-0.24562751,-0.42349416
-0.0964226,-0.35958126,-0.5877994
-0.27030793,-0.22048843,-0.41175807
-0.26327914,-0.35596848,-0.5877994
-0.5724094,-0.26549792,-0.41762608
-0.65144557,-0.29274446,-0.57019526
-0.29137993,-0.27437937,-0.40589
-0.5794382,-0.35085034,-0.59366745
-0.3054375,-0.25164884,-0.42936218
-0.54255325,-0.34558165,-0.5877994
-0.54255325,-0.24893925,-0.41762608
-0.78142434,-0.36048448,-0.5877994
-0.5003948,-0.24321897,-0.41175807
-0.56538063,-0.37975276,-0.58193135
-0.56538063,-0.19610202,-0.41762608
-0.7515609,-0.3389582,-0.58193135
-0.92369086,-0.30358285,-0.41762608
-0.06832181,-0.35401154,-0.5877994
-1.0,-0.24005777,-0.41762608
-0.5864598,-0.38923633,-0.58193135
-0.07534341,-0.19143549,-0.40002197
-0.7094098,-0.3458827,-0.56432724
-0.47756022,-0.24954137,-0.40002197
-0.49337322,-0.23328376,-0.42349416
-0.6005102,-0.3497966,-0.5877994
-0.24747333,-0.28386298,-0.036203206
-0.521474,-0.30358285,-0.534987
-0.45648825,-0.26790643,-0.41762608
-0.54255325,-0.34242046,-0.59366745
-0.3915025,-0.2605303,-0.41175807
-0.5724094,-0.33414114,-0.534987
-0.5864598,-0.324507,-0.59366745
