IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-0.561538,-0.787799
-0.3754587,-0.45435828,-0.6234938
-0.9884455,-0.49455068,-0.7349866
1.0,-0.5497964,-0.787799
-0.28237218,-0.38029593,-0.62936187
-0.981424,-0.5823115,-0.787799
-0.8795532,-0.5345925,-0.787799
-0.21738645,-0.4304235,-0.6176258
-0.6705383,-0.5598821,-0.7232505
-0.858474,-0.43072456,-0.60002166
-0.5774446,-0.5416676,-0.787799
-0.454502,-0.46579883,-0.6234938
-0.47732937,-0.5330872,-0.7701949
-0.772409,-0.46594936,-0.14818257
-0.6705383,-0.53323776,-0.7936671
-0.52650934,-0.5329367,-0.7936671
-0.5423223,-0.5767418,-0.7995351
-0.965611,-0.4340363,-0.6058897
-0.8514452,-0.47633615,-0.6058897
-0.62135834,-0.4886799,-0.7760629
-0.34911335,-0.5022279,-0.59415364
-0.48435816,-0.5214961,-0.787799
-0.70742327,-0.43599325,-0.60002166
-0.6564879,-0.53775376,-0.781931
-0.94453895,-0.44848752,-0.61175776
-0.7934882,-0.5485921,-0.781931
-1.0,-0.4755835,-0.60002166
-0.75835866,-0.41868192,-0.60002166
-0.99547434,-0.5385064,-0.787799
-0.772409,-0.4651967,-0.59415364
-1.0,-0.5720753,-0.787799
-0.8514452,-0.46354082,-0.6234938
-0.62135834,-0.5594305,-0.787799
-0.21738645,-0.46369135,-0.6234938
-0.21738645,-0.54573196,-0.7760629
-0.34032914,-0.45194975,-0.6234938
-0.8654956,-0.5851717,-0.787799
-0.94453895,-0.43659538,-0.60002166
-1.0,-0.5689141,-0.7936671
-0.24021386,-0.4277139,-0.6176258
-0.38424286,-0.5634949,-0.787799
-0.8654956,-0.5207435,-0.787799
-0.56339425,-0.57011837,-0.781931
-1.0,-0.51968974,-0.7408547
-0.4474732,-0.42982137,-0.042557694
-0.92345977,-0.56048423,-0.6645701
-0.94453895,-0.49891615,-0.6234938
-0.34032914,-0.56198955,-0.781931
-0.34032914,-0.44336936,-0.6058897
-0.607308,-0.5376032,-0.7936671
-1.0,-0.56063473,-0.7760629
-0.33330753,-0.4367459,-0.6176258
-0.3754587,-0.5308292,-0.19512692
-0.30344418,-0.48837882,-0.57654953
-0.4334228,-0.5204424,-0.7760629
-0.4474732,-0.40904778,-0.6058897
-0.5985238,-0.5282701,-0.787799
-0.72849524,-0.46625042,-0.6176258
-0.24724264,-0.46896002,-0.61175776
-0.94453895,-0.523152,-0.787799
-0.81456023,-0.46188495,-0.6176258
-0.49137974,-0.43704697,-0.6176258
-0.27534342,-0.5368505,-0.787799
-0.4334228,-0.4335847,-0.6176258
1.0,-0.543775,-0.7760629
-1.0,-0.42982137,-0.61175776
-0.27534342,-0.5693657,-0.787799
-0.90062517,-0.43749857,-0.6234938
-0.2964226,-0.45210028,-0.59415364
-0.3684371,-0.5484416,-0.7936671
-1.0,-0.45857322,-0.6176258
-0.90062517,-0.54558146,-0.787799
-0.31925717,-0.43343416,-0.61175776
-0.18225688,-0.52119505,-0.787799
-0.55637264,-0.4602291,-0.61175776
-1.0,-0.5594305,-0.781931
-0.94453895,-0.46625042,-0.6176258
-0.41234362,-0.52872175,-0.787799
-0.18225688,-0.44562736,-0.6234938
-0.2964226,-0.55958104,-0.787799
-0.47030777,-0.4204883,-0.61175776
-0.46327898,-0.5559682,-0.787799
-0.772409,-0.46549776,-0.6176258
-0.8514452,-0.49274427,-0.7701949
-0.49137974,-0.4743792,-0.6058897
-0.77943784,-0.5508501,-0.7936671
-0.5054374,-0.45164868,-0.62936187
-0.7425529,-0.54558146,-0.787799
-0.7425529,-0.4489391,-0.6176258
-0.981424,-0.56048423,-0.787799
-0.70039445,-0.44321883,-0.61175776
-0.76538026,-0.5797525,-0.781931
-0.76538026,-0.39610192,-0.6176258
-0.95156056,-0.538958,-0.781931
-1.0,-0.50358266,-0.6176258
-0.2683218,-0.5540113,-0.787799
-1.0,-0.44005764,-0.6176258
-0.78645945,-0.5892361,-0.781931
-0.27534342,-0.39143538,-0.60002166
-0.9094094,-0.5458825,-0.7643269
-0.67755985,-0.44954124,-0.60002166
-0.69337285,-0.43328363,-0.6234938
-0.8005098,-0.5497964,-0.787799
-0.4474732,-0.48386282,-0.23620324
-0.72147363,-0.50358266,-0.7349866
-0.6564879,-0.4679063,-0.6176258
-0.7425529,-0.54242027,-0.7936671
-0.5915022,-0.46053016,-0.61175776
-0.772409,-0.53414094,-0.7349866
-0.78645945,-0.5245068,-0.7936671
-0.77943784,-0.5153243,-0.7936671
-0.30344418,-0.46640095,-0.6176258
-0.8865748,-0.53775376,-0.7936671
-0.55637264,-0.47754043,-0.62936187
-0.3614083,-0.523152,-0.7936671
-0.77943784,-0.47859415,-0.6058897
-0.25426424,-0.54723734,-0.787799
-0.21035767,-0.49831402,-0.6234938
-0.42639402,-0.54723734,-0.7936671
-0.81456023,-0.4697127,-0.6234938
-1.0,-0.5394096,-0.787799
-0.4474732,-0.44924018,-0.62936187
-0.23143685,-0.5348936,-0.7936671
-0.32627875,-0.5293239,-0.787799
-0.5985238,-0.45420775,-0.61175776
-0.27534342,-0.55325866,-0.7936671
-0.56339425,-0.46007857,-0.61175776
-0.17522807,-0.52029186,-0.7936671
-1.0,-0.47091696,-0.6176258
-0.6424375,-0.5227004,-0.7936671
-0.3684371,-0.45059496,-0.6176258
-0.772409,-0.44924018,-0.6234938
-0.7495744,-0.5281196,-0.7936671
-0.5352935,-0.42470324,-0.61175776
-0.8936036,-0.57568806,-0.7936671
-0.72849524,-0.4697127,-0.6176258
-0.8444236,-0.52209824,-0.787799
-0.9585894,-0.407693,-0.61175776
-0.75835866,-0.5574736,-0.7760629
-0.73552406,-0.51110935,-0.61175776
-0.75835866,-0.52556056,-0.787799
-1.0,-0.48521763,-0.6058897
-0.772409,-0.52872175,-0.7936671
-0.772409,-0.45014337,-0.6176258
-0.16117768,-0.49485174,-0.6234938
-0.69337285,-0.5431729,-0.781931
-0.8303732,-0.45902485,-0.6176258
-0.6143296,-0.56274223,-0.7936671
-0.6705383,-0.4430683,-0.6234938
-0.32627875,-0.5513017,-0.787799
-0.95156056,-0.46369135,-0.62936187
-0.28237218,-0.5613874,-0.15405062
-0.58447343,-0.45691738,-0.61175776
-0.6424375,-0.5421192,-0.7936671
-0.858474,-0.4322299,-0.6234938
-1.0,-0.5503985,-0.7995351
-0.92345977,-0.46685255,-0.6176258
-0.18225688,-0.54347396,-0.7936671
-0.8005098,-0.46158388,-0.6176258
-0.27534342,-0.5404633,-0.787799
-0.3614083,-0.45676684,-0.6234938
-0.76538026,-0.57056993,-0.787799
-0.42639402,-0.39444605,-0.6234938
-0.76538026,-0.40528446,-0.61175776
-1.0,-0.5783977,-0.7936671
-0.77943784,-0.46158388,-0.6176258
-0.7495744,-0.53037757,-0.787799
-0.70039445,-0.5061418,-0.646966
1.0,-0.5214961,-0.7643269
-0.981424,-0.47016427,-0.6763062
-0.24021386,-0.5314313,-0.7232505
-0.34911335,-0.5108083,-0.7467227
-0.6143296,-0.47392762,-0.6645701
-0.6635095,-0.5359473,-0.7408547
-1.0,-0.45149815,-0.6645701
-0.46327898,-0.5214961,-0.7232505
-0.31925717,-0.45992804,-0.6704381
-0.77943784,-0.575387,-0.7467227
-0.83739483,-0.44065976,-0.652834
-0.6635095,-0.5248079,-0.7467227
-0.13834308,-0.48837882,-0.6645701
-0.32627875,-0.46926108,-0.071897924
-0.9304886,-0.52721643,-0.7467227
-0.62135834,-0.40573606,-0.6410979
-0.4404444,-0.55867785,-0.7584588
-0.33330753,-0.44863805,-0.6645701
-0.94453895,-0.54121596,-0.7349866
-0.18927847,-0.5237541,-0.6763062
-0.8075386,-0.5183349,-0.7349866
-0.5054374,-0.46233654,-0.652834
-0.5423223,-0.5382053,-0.7643269
-0.981424,-0.46579883,-0.6410979
-0.2964226,-0.5458825,-0.7525908
-0.55637264,-0.4859703,-0.646966
-0.7144449,-0.47076643,-0.6176258
-0.8005098,-0.5452804,-0.7643269
-0.39829326,-0.4284666,-0.6234938
-0.42639402,-0.5574736,-0.36530012
-0.49840856,-0.48521763,-0.6176258
-0.40532205,-0.43644485,-0.6234938
-0.42112783,-0.5607853,-0.787799
-0.6564879,-0.48025,-0.6234938
-0.30344418,-0.5407644,-0.7760629
-0.49840856,-0.4457779,-0.03668963
-0.35438672,-0.51201254,-0.781931
-0.27534342,-0.48566923,-0.6176258
-1.0,-0.5338399,-0.4826609
-1.0,-0.43915445,-0.59415364
-0.570423,-0.554764,-0.787799
-0.5054374,-0.4837123,-0.6058897
-0.42639402,-0.43192884,-0.6176258
-0.21035767,-0.56876355,-0.7936671
-0.8795532,-0.5485921,-0.7584588
-0.6705383,-0.44382095,-0.6176258
-0.76538026,-0.5666561,-0.7173825
-0.38424286,-0.45225084,0.32712948
-0.965611,-0.49169055,-0.6234938
-0.90062517,-0.54061383,-0.787799
1.0,-0.52495843,-0.7995351
-0.4334228,-0.46805683,-0.6234938
-0.41234362,-0.5491943,-0.781931
-0.32627875,-0.47994897,-0.59415364
-0.62135834,-0.5522049,-0.781931
-0.4334228,-0.5017763,-0.7349866
-0.8795532,-0.44050923,-0.61175776
-1.0,-0.5538608,-0.787799
-0.23143685,-0.45992804,-0.61175776
-0.7144449,-0.41823032,-0.6234938
-0.8654956,-0.5645486,-0.6997784
-0.31925717,-0.48461547,-0.6176258
-0.8444236,-0.53338826,-0.787799
-0.8795532,-0.4611323,-0.61175776
1.0,-0.54257077,-0.787799
-0.8865748,-0.47678775,-0.7467227
-0.9585894,-0.42545593,-0.61175776
-1.0,-0.5166791,-0.7349866
-0.5124589,-0.45405722,-0.6234938
-0.92345977,-0.5574736,-0.787799
-0.39126447,-0.45420775,-0.31248775
-0.772409,-0.5382053,-0.7936671
-0.772409,-0.45330456,-0.61175776
-0.772409,-0.48401335,-0.5706815
-0.35438672,-0.5053891,-0.61175776
-0.2683218,-0.54633415,-0.7936671
-0.35438672,-0.4448747,-0.6704381
-0.7934882,-0.4748308,-0.6704381
-0.7144449,-0.5371516,-0.7349866
-0.772409,-0.5270659,-0.21273106
-0.49137974,-0.49801296,-0.6410979
-0.8865748,-0.50267947,-0.7173825
-0.42639402,-0.46850842,-0.6763062
-0.8005098,-0.54347396,-0.7408547
-0.75835866,-0.44186404,-0.6704381
-0.16117768,-0.54723734,-0.7349866
-0.23143685,-0.45586362,-0.6763062
-0.6635095,-0.5184855,-0.7349866
-0.21738645,-0.50569016,-0.6763062
-0.99547434,-0.5323345,-0.7408547
-0.5352935,-0.4748308,-0.6645701
-0.70039445,-0.4502939,-0.6763062
-0.6863441,-0.51412,-0.7408547
-0.49840856,-0.46594936,-0.658702
-0.76538026,-0.4897336,-0.7408547
-0.8725244,-0.5162275,-0.7349866
-0.28237218,-0.49485174,-0.7408547
-0.772409,-0.43930498,-0.6763062
-0.9357548,-0.5044859,-0.7349866
-0.25426424,-0.5123136,-0.6763062
-0.21035767,-0.5552156,-0.7349866
-0.6494591,-0.4901852,-0.6645701
-0.6143296,-0.51110935,-0.7467227
-0.18225688,-0.48687348,-0.6645701
-0.73552406,-0.5100556,-0.7467227
-0.4334228,-0.4579711,-0.658702
-0.76538026,-0.53549576,-0.7349866
-0.72147363,-0.49575496,-0.6763062
-0.17522807,-0.48280907,-0.7467227
-0.8075386,-0.5237541,-0.6704381
-0.30344418,-0.4906368,-0.7291186
-0.67755985,-0.49680868,-0.6704381
-0.81456023,-0.50027096,-0.7408547
-1.0,-0.4986151,-0.6352299
-0.51948774,-0.4942496,-0.7408547
-1.0,-0.4317783,-0.6704381
-0.46327898,-0.5452804,-0.7467227
-0.78645945,-0.49726027,-0.6763062
-0.9304886,-0.52887225,-0.7349866
-0.25426424,-0.3991126,-0.6704381
-0.607308,-0.5339904,-0.7467227
