IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-1.0,-1.0
-0.8754587,-0.9543584,-1.0
-1.0,-0.9945508,-1.0
1.0,-1.0,-1.0
-0.7823722,-0.880296,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-0.71738636,-0.9304236,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9307247,-1.0
-1.0,-1.0,-1.0
-0.9545021,-0.965799,-1.0
-0.9773295,-1.0,-1.0
-1.0,-0.9659495,-0.6481825
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-0.93403643,-1.0
-1.0,-0.9763363,-1.0
-1.0,-0.98868,-1.0
-0.84911335,-1.0,-1.0
-0.9843583,-1.0,-1.0
-1.0,-0.9359933,-1.0
-1.0,-1.0,-1.0
-1.0,-0.94848764,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9755836,-1.0
-1.0,-0.918682,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96519685,-1.0
-1.0,-1.0,-1.0
-1.0,-0.963541,-1.0
-1.0,-1.0,-1.0
-0.71738636,-0.9636915,-1.0
-0.71738636,-1.0,-1.0
-0.8403292,-0.9519499,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9365955,-1.0
-1.0,-1.0,-1.0
-0.7402138,-0.927714,-1.0
-0.88424295,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-0.9474733,-0.9298215,-0.5425577
-1.0,-1.0,-1.0
-1.0,-0.99891627,-1.0
-0.8403292,-1.0,-1.0
-0.8403292,-0.9433695,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-0.83330756,-0.936746,-1.0
-0.8754587,-1.0,-0.6951269
-0.80344415,-0.98837894,-1.0
-0.9334229,-1.0,-1.0
-0.9474733,-0.90904784,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96625054,-1.0
-0.74724257,-0.96896017,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9618851,-1.0
-0.9913799,-0.93704706,-1.0
-0.77534336,-1.0,-1.0
-0.9334229,-0.9335848,-1.0
1.0,-1.0,-1.0
-1.0,-0.9298215,-1.0
-0.77534336,-1.0,-1.0
-1.0,-0.9374987,-1.0
-0.7964226,-0.9521004,-1.0
-0.8684371,-1.0,-1.0
-1.0,-0.95857334,-1.0
-1.0,-1.0,-1.0
-0.81925714,-0.93343425,-1.0
-0.6822568,-1.0,-1.0
-1.0,-0.9602292,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96625054,-1.0
-0.91234374,-1.0,-1.0
-0.6822568,-0.94562745,-1.0
-0.7964226,-1.0,-1.0
-0.9703079,-0.9204884,-1.0
-0.9632791,-1.0,-1.0
-1.0,-0.96549785,-1.0
-1.0,-0.99274445,-1.0
-0.9913799,-0.97437936,-1.0
-1.0,-1.0,-1.0
-1.0,-0.95164883,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9489392,-1.0
-1.0,-1.0,-1.0
-1.0,-0.94321895,-1.0
-1.0,-1.0,-1.0
-1.0,-0.896102,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-0.76832175,-1.0,-1.0
-1.0,-0.94005775,-1.0
-1.0,-1.0,-1.0
-0.77534336,-0.89143544,-1.0
-1.0,-1.0,-1.0
-1.0,-0.94954133,-1.0
-1.0,-0.93328375,-1.0
-1.0,-1.0,-1.0
-0.9474733,-0.98386294,-0.7362032
-1.0,-1.0,-1.0
-1.0,-0.9679064,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9605303,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-0.80344415,-0.9664011,-1.0
-1.0,-1.0,-1.0
-1.0,-0.97754055,-1.0
-0.86140835,-1.0,-1.0
-1.0,-0.9785943,-1.0
-0.7542642,-1.0,-1.0
-0.7103576,-0.99831414,-1.0
-0.9263941,-1.0,-1.0
-1.0,-0.9697128,-1.0
-1.0,-1.0,-1.0
-0.9474733,-0.94924027,-1.0
-0.7314368,-1.0,-1.0
-0.82627875,-1.0,-1.0
-1.0,-0.9542079,-1.0
-0.77534336,-1.0,-1.0
-1.0,-0.96007866,-1.0
-0.675228,-1.0,-1.0
-1.0,-0.9709171,-1.0
-1.0,-1.0,-1.0
-0.8684371,-0.9505951,-1.0
-1.0,-0.94924027,-1.0
-1.0,-1.0,-1.0
-1.0,-0.92470336,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9697128,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9076931,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-0.98521775,-1.0
-1.0,-1.0,-1.0
-1.0,-0.95014346,-1.0
-0.66117764,-0.9948519,-1.0
-1.0,-1.0,-1.0
-1.0,-0.95902497,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9430684,-1.0
-0.82627875,-1.0,-1.0
-1.0,-0.9636915,-1.0
-0.7823722,-1.0,-0.6540506
-1.0,-0.95691746,-1.0
-1.0,-1.0,-1.0
-1.0,-0.93223,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96685266,-1.0
-0.6822568,-1.0,-1.0
-1.0,-0.96158403,-1.0
-0.77534336,-1.0,-1.0
-0.86140835,-0.95676696,-1.0
-1.0,-1.0,-1.0
-0.9263941,-0.89444613,-1.0
-1.0,-0.9052845,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96158403,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-1.0
1.0,-1.0,-1.0
-1.0,-0.9701644,-1.0
-0.7402138,-1.0,-1.0
-0.84911335,-1.0,-1.0
-1.0,-0.97392774,-1.0
-1.0,-1.0,-1.0
-1.0,-0.95149827,-1.0
-0.9632791,-1.0,-1.0
-0.81925714,-0.95992815,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9406599,-1.0
-1.0,-1.0,-1.0
-0.63834304,-0.98837894,-1.0
-0.82627875,-0.9692612,-0.5718979
-1.0,-1.0,-1.0
-1.0,-0.90573615,-1.0
-0.9404445,-1.0,-1.0
-0.83330756,-0.94863814,-1.0
-1.0,-1.0,-1.0
-0.6892784,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-0.96233666,-1.0
-1.0,-1.0,-1.0
-1.0,-0.965799,-1.0
-0.7964226,-1.0,-1.0
-1.0,-0.98597044,-1.0
-1.0,-0.97076654,-1.0
-1.0,-1.0,-1.0
-0.8982933,-0.9284667,-1.0
-0.9263941,-1.0,-0.8653002
-0.9984087,-0.98521775,-1.0
-0.90532213,-0.93644494,-1.0
-0.9211279,-1.0,-1.0
-1.0,-0.9802501,-1.0
-0.80344415,-1.0,-1.0
-0.9984087,-0.945778,-0.53668964
-0.85438675,-1.0,-1.0
-0.77534336,-0.9856694,-1.0
-1.0,-1.0,-0.98266107
-1.0,-0.93915457,-1.0
-1.0,-1.0,-1.0
-1.0,-0.98371243,-1.0
-0.9263941,-0.93192893,-1.0
-0.7103576,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9438211,-1.0
-1.0,-1.0,-1.0
-0.88424295,-0.95225096,-0.17287087
-1.0,-0.9916907,-1.0
-1.0,-1.0,-1.0
1.0,-1.0,-1.0
-0.9334229,-0.9680569,-1.0
-0.91234374,-1.0,-1.0
-0.82627875,-0.9799491,-1.0
-1.0,-1.0,-1.0
-0.9334229,-1.0,-1.0
-1.0,-0.9405093,-1.0
-1.0,-1.0,-1.0
-0.7314368,-0.95992815,-1.0
-1.0,-0.9182304,-1.0
-1.0,-1.0,-1.0
-0.81925714,-0.9846156,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9611324,-1.0
1.0,-1.0,-1.0
-1.0,-0.97678787,-1.0
-1.0,-0.925456,-1.0
-1.0,-1.0,-1.0
-1.0,-0.95405734,-1.0
-1.0,-1.0,-1.0
-0.89126456,-0.9542079,-0.8124878
-1.0,-1.0,-1.0
-1.0,-0.95330465,-1.0
-1.0,-0.9840135,-1.0
-0.85438675,-1.0,-1.0
-0.76832175,-1.0,-1.0
-0.85438675,-0.9448748,-1.0
-1.0,-0.974831,-1.0
-1.0,-1.0,-1.0
-1.0,-1.0,-0.712731
-0.9913799,-0.9980131,-1.0
-1.0,-1.0,-1.0
-0.9263941,-0.96850854,-1.0
-1.0,-1.0,-1.0
-1.0,-0.94186413,-1.0
-0.66117764,-1.0,-1.0
-0.7314368,-0.9558638,-1.0
-1.0,-1.0,-1.0
-0.71738636,-1.0,-1.0
-1.0,-1.0,-1.0
-1.0,-0.974831,-1.0
-1.0,-0.950294,-1.0
-1.0,-1.0,-1.0
-0.9984087,-0.9659495,-1.0
-1.0,-0.98973376,-1.0
-1.0,-1.0,-1.0
-0.7823722,-0.9948519,-1.0
-1.0,-0.93930507,-1.0
-1.0,-1.0,-1.0
-0.7542642,-1.0,-1.0
-0.7103576,-1.0,-1.0
-1.0,-0.9901854,-1.0
-1.0,-1.0,-1.0
-0.6822568,-0.9868736,-1.0
-1.0,-1.0,-1.0
-0.9334229,-0.9579712,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9957551,-1.0
-0.675228,-0.98280925,-1.0
-1.0,-1.0,-1.0
-0.80344415,-0.99063694,-1.0
-1.0,-0.9968088,-1.0
-1.0,-1.0,-1.0
-1.0,-0.9986152,-1.0
-1.0,-0.99424976,-1.0
-1.0,-0.93177843,-1.0
-0.9632791,-1.0,-1.0
-1.0,-0.99726045,-1.0
-1.0,-1.0,-1.0
