,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9077902745616937,0.987939879398794,0.9461707537818386,11111.0,3,PGD,0.4
1.0,0.6707616707616708,0.19668587896253603,0.3041782729805014,1388.0,3,PGD,0.4
accuracy,0.9000720057604609,0.9000720057604609,0.9000720057604609,0.9000720057604609,3,PGD,0.4
macro avg,0.7892759726616823,0.592312879180665,0.6251745133811699,12499.0,3,PGD,0.4
weighted avg,0.8814685126547865,0.9000720057604609,0.8748782053097803,12499.0,3,PGD,0.4
