,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9900569465786857,0.985779857798578,0.9879137728871652,11111.0,1,PGD,0.1
1.0,0.8899721448467967,0.920749279538905,0.9050991501416431,1388.0,1,PGD,0.1
accuracy,0.9785582846627731,0.9785582846627731,0.9785582846627731,0.9785582846627731,1,PGD,0.1
macro avg,0.9400145457127411,0.9532645686687415,0.9465064615144041,12499.0,1,PGD,0.1
weighted avg,0.9789426410499344,0.9785582846627731,0.9787173014597882,12499.0,1,PGD,0.1
