,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9449572944525926,0.985779857798578,0.96493700995507,11111.0,1,FGSM,1.0
1.0,0.8259911894273128,0.5403458213256485,0.6533101045296167,1388.0,1,FGSM,1.0
accuracy,0.9363149051924154,0.9363149051924154,0.9363149051924154,0.9363149051924154,1,FGSM,1.0
macro avg,0.8854742419399526,0.7630628395621133,0.8091235572423434,12499.0,1,FGSM,1.0
weighted avg,0.9317462412663305,0.9363149051924154,0.9303311899110241,12499.0,1,FGSM,1.0
