,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9067404592763919,0.987939879398794,0.9456002067450575,11111.0,3,PGD,0.7
1.0,0.6590330788804071,0.18659942363112392,0.29084783829309374,1388.0,3,PGD,0.7
accuracy,0.8989519161532923,0.8989519161532923,0.8989519161532923,0.8989519161532923,3,PGD,0.7
macro avg,0.7828867690783995,0.5872696515149589,0.6182240225190756,12499.0,3,PGD,0.7
weighted avg,0.8792328311469715,0.8989519161532923,0.872890686990571,12499.0,3,PGD,0.7
