,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9906837916063675,0.985779857798578,0.9882257409663012,11111.0,1,FGSM,0.1
1.0,0.8905058905058905,0.9257925072046109,0.9078064288237372,1388.0,1,FGSM,0.1
accuracy,0.9791183294663574,0.9791183294663574,0.9791183294663574,0.9791183294663574,1,FGSM,0.1
macro avg,0.940594841056129,0.9557861825015945,0.9480160848950192,12499.0,1,FGSM,0.1
weighted avg,0.9795591474966417,0.9791183294663574,0.9792952661080022,12499.0,1,FGSM,0.1
