,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9926749864351601,0.987939879398794,0.9903017727457261,11111.0,3,FGSM,0.1
1.0,0.9070090215128384,0.94164265129683,0.9240014139271827,1388.0,3,FGSM,0.1
accuracy,0.9827986238899112,0.9827986238899112,0.9827986238899112,0.9827986238899112,3,FGSM,0.1
macro avg,0.9498420039739992,0.964791265347812,0.9571515933364544,12499.0,3,FGSM,0.1
weighted avg,0.983161876641402,0.9827986238899112,0.9829391918960471,12499.0,3,FGSM,0.1
