,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9816209431594047,0.9855085508550855,0.9835609054976644,11110.0,4,FGSM,0.2
1.0,0.8802973977695168,0.8524118070554355,0.8661302121433797,1389.0,4,FGSM,0.2
accuracy,0.970717657412593,0.970717657412593,0.970717657412593,0.970717657412593,4,FGSM,0.2
macro avg,0.9309591704644608,0.9189601789552605,0.924845558820522,12499.0,4,FGSM,0.2
weighted avg,0.9703609699978275,0.970717657412593,0.970510962856725,12499.0,4,FGSM,0.2
