,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.943591941705958,0.9907290729072907,0.9665861690450055,11110.0,5,FGSM,0.8
1.0,0.8764988009592326,0.5262778977681786,0.6576698155645524,1389.0,5,FGSM,0.8
accuracy,0.9391151292103368,0.9391151292103368,0.9391151292103368,0.9391151292103368,5,FGSM,0.8
macro avg,0.9100453713325953,0.7585034853377346,0.812127992304779,12499.0,5,FGSM,0.8
weighted avg,0.9361359554272797,0.9391151292103368,0.9322566374837327,12499.0,5,FGSM,0.8
