,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9791461559115725,0.984609846098461,0.9818704002872016,11111.0,2,PGD,0.2
1.0,0.8710407239819005,0.8321325648414986,0.8511422254974208,1388.0,2,PGD,0.2
accuracy,0.9676774141931355,0.9676774141931355,0.9676774141931355,0.9676774141931355,2,PGD,0.2
macro avg,0.9250934399467365,0.9083712054699797,0.9165063128923112,12499.0,2,PGD,0.2
weighted avg,0.9671411683510968,0.9676774141931355,0.9673531823811119,12499.0,2,PGD,0.2
